10414,revere,[ri'vi?],v.尊敬
10415,revered,,a.可敬的、尊敬的
10416,reverend,['rev?r?nd],n.教士、神职人员、牧师;a.应受尊敬的、牧师的
10417,reverently,['rev?r?ntli],ad.虔诚地
10418,reverie,['rev?ri],n.幻想、梦幻曲
10419,reverse,[ri'v?:s],n.反面;相反;v.倒车;反转
10420,reversible,[ri'v?:s?bl;ri'v?:s?b?l],a.可逆的、可翻转的
10421,reversion,[ri'v?:??n],n.返回(原状、旧习惯);逆转
10422,revert,[ri'v?:t],v.恢复、回复到;重新考虑
10423,revile,[ri'vail],v.辱骂、恶言相向
10424,revise,[ri'vaiz],n./v.改变、修正
10425,revision,[ri'vi?in;ri'vi??n],n.修订、校订
10426,revisionist,[ri'vi??nist],n.修正主义者
10427,revitalization,[ri:?vait?lai'zei??n],n.新生、复兴
10428,revitalize,[ri:'vait?laiz;ri:'vait?l?aiz],v.使重新充满活力
10429,revival,[ri'vaiv?l],n.复兴、复活
10430,revive,[ri'vaiv],v.使苏醒、再流行、使复活
10431,revocable,['rev?k?bl;'rev?k?b?l],a.可撤销的
10432,revolt,[ri'v?ult],v.叛乱、造反、反感
10433,revolution,[?rev?'lu:??n],n.革命
10434,revolutionary,[?rev?'lu:??n?ri],a.革命的
10435,revolutionize,[?rev?'lu:??naiz],vt.大事改革;在...方面发动革命
10436,revolve,[ri'v?lv],v.旋转;细想、默想
10437,revue,[ri'vju:],n.时事讽刺剧
10438,revulsion,[ri'v?l??n],n.厌恶、憎恶;剧烈反应
10439,reward,[ri'w?:d],n.酬报、奖赏;v.酬谢、奖赏
10440,rewarding,[ri'w?:di?],a.有益的、值得做的
10441,rhapsody,['r?ps?di],n.赞美之词;狂想曲
10442,rhetoric,['ret?rik],n.修辞学、浮夸的言语
10443,rheumatism,['ru:m?tiz?m;'ru:m??tiz?m],n.风湿病
10444,rheumatoid,['ru:m?t?id;'ru:m??t?id],a.风湿病的、类风湿病的
10445,rhinestone,['rainst?un;'rain?st?un],n.莱茵石
10446,rhinitis,[rai'naitis],n.鼻炎
10447,rhinoceros,[rai'n?s?r?s],n.犀牛;犀属
10448,rhinovirus,[rain?u'vai?r?s],n.鼻病毒
10449,rhombus,['r?mb?s],n.菱形
10450,rhubarb,['ru:bɑ:b],n.(植物)大黄;n./v.喧闹争吵
10451,rhyme,[raim],n.押韵;节奏;v.押韵
10452,rhythmic,['riemik],a.有节奏的
10453,rhythmical,"['riemik?l,'riθmik?l]",a.有韵律的、有节奏的
10454,rib,[rib],n.肋骨、伞骨
10455,ribald,['rib?ld],a.下流的、粗鄙的
10456,ribbon,['rib?n],n.带;缎带;丝带;v.用缎带装饰
10457,ribosome,['raib?s?um],n.[生化]核糖体
10458,rickets,['raib?s?um],n.佝偻病
10459,rickety,['rikiti],a.不牢靠的、摇摇欲坠的
10460,riddle,['ridl;'rid?l],n.谜语
10461,rider,['raid?],n.骑手、附文、附件
10462,ridge,[rid?],n.脊、隆起物
10463,ridicule,['ridikju:l],n.奚落;v.嘲笑
10464,ridiculous,[ri'dikjul?s;ri'dikj?l?s],a.荒唐的、可笑的
10465,rife,[raif],a.流行的、普遍的
10466,riffle,['rifl;'rif?l],n.涟漪
10467,riffraff,['rifr?f;'rif?r?f],n.(贬)乌合之众、群氓
10468,rifle,['raifl;'raif?l],n.步枪、v.抢劫
10469,rift,[rift],n.(岩石上狭窄的)裂缝;(在良好的关系中的)矛盾
10470,rig,[rig],v.欺骗、舞弊、伪造
10471,right angle,,n.直角
10472,rigid,['rid?id],a.刚性的(不可弯曲的);严格苛刻的
10473,rigidity,[ri'd?iditi;ri'd?id?ti],n.僵化、死板;刚性、硬度
10474,rigmarole,['rigm?r?ul;'rigm??r?ul],n.冗长的废话
10475,rigor,['rig?],n.严酷、严格、苛刻、严密、精确
10476,rigorous,['rig?r?s],a.严厉的、严格的
10477,rile,[rail],v.使...恼火、激怒
10478,rim,[rim],n.边、缘、框;边缘;v.装边
10479,rind,[raind],n.(西瓜等)外皮
10480,ringlet,['ri?lit],n.卷发
10481,rinse,[rins],v.以清水冲洗、漂洗
10482,riot,['rai?t],v.参加暴动;n.暴乱
10483,riotous,['rai?t?s],a.暴乱的;骚动的;喧闹的
10484,rip,[rip],n.撕裂、撕破
10485,ripe,[raip],a.熟的;成熟的
10486,ripen,['raip?n],v.使成熟
10487,ripple,['ripl;'rip?l],v.起涟漪;n.细浪、涟漪
10488,risky,['riski],a.危险的、冒险的
10489,rite,[rait],n.(宗教的)仪式
10490,ritual,['ritju?l;'rit?u?l],n.仪式、例行习惯;a.典礼的、宗教仪式的
10491,ritzy,['ritsi],a.时髦的、势利的
10492,rival,['raiv?l],n.竞争者、对手;v.与...匹敌
10493,rivalry,['raiv?lri],n.竞争、对抗
10494,rive,[raiv],v.撕开、分裂
10495,riven,['riv?n],a.撕裂的、分裂的
10496,rivet,['rivit],n.铆钉;v.吸引(注意力)
10497,riveting,['riviti?],a.非常精彩的
10498,rivulet,['rivjulit;'rivj?lit],n.小溪、小河
10499,roadblock,['r?udbl?k;'r?ud?bl?k],n.路障
10500,roam,[r?um],vi.漫游、漫步
10501,roar,[r?:],n.吼;咆哮;轰鸣
10502,roast,[r?ust],vt.烤、烘
10503,robbery,['r?b?ri],n.抢劫;盗取
10504,robe,[r?ub],n.长袍、礼服
10505,robin,['r?bin],n.欧鸲;知更鸟.
10506,robust,[r?u'b?st],a.健壮的;精力充沛的
10507,rococo,[r?'k?uk?u],a.洛可可式的、过分雕饰的
10508,rod,[r?d],n.杆;枝
10509,rodent,['r?ud?nt;'r?udnt],n.啮(nie)齿类动物(有适于啃或咬的大前齿的哺乳动物)
10510,rodomontade,[?r?d?m?n'teid],a.自夸的、口出狂言的
10511,roe,[r?u],n.鱼卵
10512,roil,[r?il],v.煽动、搅浑
10513,roister,['r?ist?],v.喝酒喧哗
10514,role,[r?ul],n.角色、任务
10515,roll,[r?ul],v.滚动;n.(一)卷、卷形物
10516,roller,['r?ul?],n.辊;滚筒;压路机
10517,roller coaster,['k?ust?],n.娱乐场中的环滑车道
10518,rollicking,['r?liki?],a.欢闹的
10519,romance,[r?u'm?ns],n.传奇、爱情故事
10520,romp,[r?mp],n.好玩的游戏;vi.嬉闹玩笑
10521,rookie,['ruki],n.新兵、新手
10522,roost,[ru:st],n.栖息处、鸟巢;v.栖息
10523,rooster,['ru:st?],n.公鸡
10524,roseate,['r?uziit],a.粉红的、乐观的
10525,roster,['r?st?],n.值班表、花名册
10526,rostrum,['r?str?m],n.讲台、讲坛
10527,rosy,['r?uzi],a.玫瑰色的;美好的;乐观的;健康的
10528,rot,[r?t],v./n.腐烂;腐朽;腐败
10529,rotary,['r?ut?ri],a.旋转的;n.运转的机器
10530,rotate,[r?u'teit;'r?uteit],v.旋转、转动、轮流、交替
10531,rotation,[r?u'tei??n],n.旋转
10532,rote,[r?ut],n.死记硬背;生搬硬套
10533,rotten,['r?tn],a.腐败的、糟糕的
10534,rotund,[r?u't?nd],a.(人)圆胖的、(声音)洪亮的
10535,rotunda,[r?u't?nd?],n.圆形建筑物;圆厅
10536,rotundity,[r?u't?nditi;r?u't?nd?ti],n.球状、肥胖、(声音)洪亮、(文体等)浮夸铺张
10537,rough,[r?f],a.粗糙的;不平的
10538,roughen,['r?f?n],v.变得粗糙、变得不平
10539,rough-hewn,,a.粗凿成的、毛坯的;草拟的
10540,roughly,['r?fli],ad.概略地;大致地
10541,roundabout,['raund?baut],a.绕远道的、不直截了当的
10542,rouse,[rauz],vt./vi.唤醒、唤起;激励;激起
10543,rout,[raut],n.大败、溃败
10544,route,[ru:t],n.路线、路程
10545,routine,[ru:'ti:n],n.常规、惯例;a.常规的、日常的
10546,routinely,[ru:'ti:nli],ad.例行公事地
10547,rove,[r?uv],v.流浪、漂泊
10548,row,"[r?u,rau]",n.排、行;v.划(船)等
10549,rowdy,['raudi],a.吵闹的、粗暴的
10550,royal,['r?i?l],a.王室的;皇家的
10551,royalty,['r?i?lti],n.版税;皇室
10552,rub,[r?b],v.擦、摩擦
10553,rubbery,['r?b?ri],a.橡胶似的、有弹性的
10554,rubble,['r?bl;'r?b?l],n.(一堆)碎石、瓦砾
10555,rubella,[ru:'bel?],n.风疹
10556,rubicund,['ru:bik?nd],a.(脸色)红润的
10557,rubric,['ru:brik],n.[印]红字、红色印刷、题目
10558,ruby,['ru:bi],n.红宝石;a.红宝石色的;v.染成红宝石色
10559,ruck,[r?k],n.皱褶;普通群众
10560,rucksack,['ruks?k;'ruk ?s?k],n.(旅行等的)背包
10561,rudder,['r?d?],n.船舵、领导者
10562,ruddy,['r?di],a.(脸色)红润的、红色的
10563,rudimentary,[ru:d?'ment?ri],a.初步的、未充分发展的
10564,rue,[ru:],n.后悔、遗憾
10565,ruffian,['r?fj?n],n.恶棍、歹徒;a.残暴的
10566,ruffle,['r?fl;'r?f?l],v.弄皱、激怒;n.皱边
10567,rug,[r?g],n.小地毯;围毯
10568,rugged,['r?gid],a.高低不平的;崎岖的
10569,ruin,[ruin; 'ru:in],v.破坏、毁灭
10570,ruins,,n.废墟、遗迹
10571,rumble,['r?mbl;'r?mb?l],v.发出低沉的隆隆声音
10572,ruminant,['ru:min?nt;'ru:m?n?nt],a.(动物)反刍的、沉思的
10573,ruminate,['ru:mineit;'ru:m??neit],v.反刍;深思
10574,rumo(u)r,['ru:m?],n.传闻;谣言;v.谣传
10575,rumple,['r?mpl;'r?mp?l],v.弄皱、弄乱
10576,run,[r?n],n.完整的表演程序;竞选
10577,run-down,['r?ndaun;'r?n?daun],a.破旧的、精疲力尽的、耗尽的
10578,rung,[r??],n.梯子横挡、梯级
10579,runic,['ru:nik],a.北欧古代文字的、神秘的
10580,runner,['r?n?],n.蔓藤植物、长葡茎
10581,rupture,['r?pt??],n./v.破裂、断裂
10582,rural,['ru:r?l;'rur?l],a.乡村的
10583,ruse,[ru:z],n.骗术、诡计
10584,rust,[r?st],n.铁锈
10585,rustic,['r?stik],a.乡村的、乡土气的
10586,rustle,['r?sl;'r?s?l],v.(使某物)发出轻而爽的声音
10587,rustler,['r?sl?;'r?s?l?],n.偷牛(马)贼
10588,rustproof,['r?stpru:f],a.不锈的
10589,ruthless,['ru:θlis],a.残酷的、无情的
10590,ruthlessness,['ru:θlisnis],n.无情、残忍
10591,sabbatical,[s?'b?tikl],n.休假、公休假
10592,sabotage,['s?b?tɑ:?;'s?b??tɑ:?],n.阴谋破坏、颠覆活动
10593,saboteur,[?s?b?'t?:],n.从事破坏活动者
10594,sac,[s?k],n.(生物)囊、液囊
10595,saccharin,['s?k?rin],n.糖精
10596,saccharine,['s?k?ri:n],a.(态度)娇媚的;(说话声)娇滴滴的
10597,sack,[s?k],n.粗布袋;v.掠夺
10598,sacralization,[s?kr?lai'zei??n],n.神化
10599,sacrament,['s?kr?m?nt],n.圣礼、圣事
10600,sacred,['seikrid],a.神圣的、庄严的
10601,sacrifice,['s?krifais;'s?kr ??fais],n.牺牲;v.宰牲祭神
10602,sacrilege,['s?krilid?;'s?kr?lid?],n.亵渎、冒犯神灵
10603,sacrilegious,[?s?kri'lid??s],a.亵渎神圣的
10604,sacrosanct,['s?kr?us??kt],a.极神圣的
10605,sadden,['s?dn],v.使伤心、使悲哀
10606,saddle,['s?dl;'s?d?l],n.鞍、马鞍;v.承受;使负重担
10607,sadistic,[s?'distik],a.施虐狂的、性施虐狂的
10608,safe,[seif],n.保险柜;冷藏室、饭橱
10609,safeguard,['seifgɑ:d;'seif?gɑ:d],n.防范措施;(合同中的)保护性条款;警卫
10610,sag,[s?g],v.松弛、下垂
10611,saga,['sɑ:g?],n.英雄故事、长篇小说
10612,sagacious,[s?'gei??s],a.聪明的、睿智的
10613,sage,[seid?],a.智慧的;n.智者
10614,saint,[seint],n.圣人、圣徒;(S-、略作St. 用于人、地名前)圣...;a.神圣的
10615,saintly,['seintli],a.圣徒似的、极为圣洁的
10616,sake,[seik],n.缘故;原因
10617,salable,['seil?b?l],a.可出售的、卖得出的、有销路的
10618,salary,['s?l?ri],n.薪金、薪水
10619,sale price,,n.卖价
10620,salience,['seilj?ns;'seili?ns],n.显著、突出
10621,salient,['seilj?nt;'seili?nt],a.显著的、突出的(记:l-鹤立鸡群)
10622,saliferous,[s?'lif?r?s],a.含盐的、产盐的
10623,saline,['seilain],a.含盐的、咸的
10624,salinity,[s?'liniti;s?'lin?ti],n.盐分、盐度
10625,saliva,[s?'laiv?],n.唾液、口水
10626,sally,['s?li],n./vi.出击、突围
10627,salmon,['s?m?n],n.大麻哈鱼、鲜肉色
10628,saltiness,['s?:ltinis],n.盐度
10629,salubrious,[s?'lu:bri?s],a.有益健康的
10630,salutary,['s?ljut?ri;'s?lj??teri],a.有益的、有益健康的
10631,salutation,[?s?lju'tei??n;?s?lj?'tei??n],n.招呼、致意、敬礼
10632,salute,[s?'lu:t],v.行举手礼;向...致意;n.行军礼
10633,salvage,['s?lvid?],n./v.(从灾难中)抢救、海上救助
10634,salvation,[s?l'vei??n],n.拯救、救助;救济(者、品)、救助工具;救世主
10635,salve,"[s?lv,s?v]",n.药膏;镇痛剂;缓解物;v.减轻、缓和(痛或烦恼)
10636,salvo,['s?lv?u],n.同时发射;齐声欢呼
10637,sample,['s?mpl],n.范例、样品
10638,sampler,['s?mpl?],n.刺绣花样;取样员
10639,samurai,['s?murai;'s?mu?rai],n.(日本)武士阶层;陆军军官、军阀
10640,sanatorium,[?s?n?'t?:ri?m],n.疗养院、休养所
10641,sanctify,['s??ktifai;'s??kt??fai],v.使神圣
10642,sanctimonious,[?s??kti'm?uni?s],a.假装神圣的
10643,sanction,['s??k??n],n./v.批准、认可;制裁
10644,sanctuary,['s??ktju?ri;'s??kt?u?eri],n.圣堂、避难所;动物保护区
10645,sanctum,['s??kt?m],n.圣地、密室
10646,sandal,['s?ndl;'s?nd?l],n.凉鞋、拖鞋
10647,sandwich,"['s?nwid?, 's?nwit?]",vt.把...做成三明治;夹入、挤进
10648,sandy,['s?ndi],a.沙的、多沙的
10649,sane,[sein],a.神志清楚的、明智的
10650,sangfroid,[?s??'frwɑ:],n.沉着、临危不惧
10651,sanguine,['s??gwin],a.乐观的
10652,sanitarian,[?s?ni't??ri?n],a.公共卫生的;保健的;n.公共卫生学家;保健专家
10653,sanitarium,[?s?ni'te?ri?m],n.疗养院、休养地
10654,sanitary,['s?nit?ri;'s?n??teri],a.卫生的、清洁的;健康的
10655,sanitation,[?s?ni'tei??n;?s?n?'tei??n],n.(公共、环境)卫生、卫生设施
10656,sanitize,['s?nitaiz;'s?n??taiz],v.使...清洁
10657,sanity,['s?niti;'s?n?ti],n.神志清楚
10658,sap,[s?p],n.树液、活力;v.消弱(堡垒的基础);逐渐耗尽(精力)
10659,sapient,['seipj?nt],a.有智慧的(记:p-professor)
10660,sapling,['s?pli?],n.树苗;年轻人
10661,sapphire,['s?fair;'s?fai?],n.青石、蓝宝石;a.天蓝色的
10662,sarcasm,['sɑ:k?z?m],n.(意在伤害他人的尖刻的)讥讽;嘲笑
10663,sarcastic,[sɑ:'k?stik],a.讽刺的
10664,sardine,[sɑ:'di:n],n.沙丁鱼
10665,sardonic,[sɑ:'d?nik],a.嘲笑的
10666,sartorial,sartorial,a.裁缝的、缝制的
10667,sash,[s??],n.肩带
10668,sass,[s?s],n.鲁莽的行为;粗鲁的话
10669,satanic,[s?'t?nik],a.穷凶恶极的
10670,satchel,['s?t??l],n.书包;小提包
10671,sate,"[seit;s?t?seit,seit]",v.使心满意足、使厌腻
10672,sated,"[seit;s?t?seit,seit]",a.厌腻的
10673,satellite,['s?t?lait],n.卫星;人造卫星;a.星状的
10674,satiated,['sei?ieitid],a.充分满足的、厌倦的、生腻的
10675,satiny,['s?tini],a.光滑的、柔细的
10676,satire,['s?tai?],n.讽刺(作品)
10677,satiric,[s?'tirik],a.讽刺的、挖苦的
10678,satirist,['s?t?rist],n.讽刺作家
10679,satirize,['s?tiraiz;'s?t??raiz],v.讽刺
10680,satisfaction,[?s?tis'f?k??n],n.满意、满足
10681,satisfactory,[?s?tis'f?kt?ri],a.令人满意的、符合要求的
10682,saturate,"['s?t??reit;'s?t???reit,]",v.浸透、使充满
10683,saturated,['s?t??reitid;'s?t???reitid],a.渗透的、饱和的
10684,saturation,[?s?t??'rei??n],n.饱和;浸透
10685,saturnine,['s?t?:nain;'s?t??nain],a.忧郁的、阴沉的
10686,satyr,['s?t?],n.萨梯(希腊神话中半人半羊的森林之神)、好色之徒、性欲极强的男人
10687,sauce,[s?:s],n.调味汁;酱汁;v.调味
10688,saucer,['s?:s?],n.茶碟、垫盘
10689,saucy,['s?:si],a.无礼的、调皮的、漂亮的
10690,saunter,['s?:nt?],n./v.闲逛、漫步
10691,sausage,s?:sid?],n.香肠、腊肠
10692,savage,['s?vid?],a.凶猛的、野蛮的;原始的未开化的
10693,savanna,[s?'v?n?],n.热带或亚热带之大草原
10694,savant,[s?'vɑ:nt],n.博学之士、大学士
10695,save,[seiv],vt.拯救;保留;prep.除...之外
10696,savings,['seivi?z],n.储蓄、存款
10697,savory,['seiv?ri],a.味道可口的;风味极佳的
10698,savvy,['s?vi],a.有见识和精明能干的
10699,saw,[s?:],v.锯、锯开;n.锯子、锯床
10700,sawdust,['s?:d?st;'s?:?d?st],n.锯屑
10701,scab,[sk?b],n.创口上所结的疤、痂
10702,scabbard,['sk?b?d],n.(刀、剑)鞘
10703,scabies,['skeibi:z;'skeibiz],n.疥疮
10704,scabrous,['skeibr?s],a.粗糙的
10705,scad,[sk?d],n.许多、大量
10706,scads,[sk?dz],n.大量、巨额
10707,scaffold,['sk?f?ld],n.脚手架
10708,scaffolding,['sk?f?ldi?],n.脚手架
10709,scald,[sk?:ld],v.烫、用沸水消毒;n.烫伤
10710,scalding,['sk?:ldi?],a.滚烫的
10711,scale,[skeil],n.鱼鳞、(音)音阶;天平;刻度;v.攀登
10712,scaled,[skeild],a.有鳞状斑点的、有鳞的
10713,scalene triangle,,不等边三角形
10714,scales,[skeilz],n.天平;磅秤
10715,scalp,[sk?lp],n.头皮
10716,scalpel,['sk?lp?l],n.外科手术刀、解剖刀
10717,scam,[sk?m],n.骗局
10718,scamp,[sk?mp],v.草率地做;n.恶棍、流氓
10719,scamper,['sk?mp?],v.奔跑、快跑
10720,scan,[sk?n],v.(快速而大略地)浏览;仔细看;(将诗划分音步)分析韵律
10721,scandal,['sk?ndl;'sk?nd ?l],n.丑闻、恶意诽谤
10722,scant,[sk?nt],a.不足的、缺乏的
10723,scanty,['sk?nti],a.不足的;贫乏的
10724,scapegoat,['skeipg?ut;'skeip?g?ut],n.替罪羊、代人受过的人
10725,scar,[skɑ:],n.伤痕、伤疤
10726,scarce,[sk??s],a.缺乏的、稀有的、罕见的
10727,scarcely,['sk??sli],ad.几乎不、简直没有
10728,scarcity,['sk??siti;'sk??s?ti],n.不足、缺乏
10729,scare,[sk??],v.使害怕;a.恐怖的
10730,scarf,[skɑ:f],n.围巾、披肩
10731,scarlet,['skɑ:lit],a.猩红的、鲜红的
10732,scarp,[skɑ:p],n.悬崖、陡坡
10733,scathe,[skeie],n./v.损害;烧伤、烧焦;严厉批评
10734,scathing,['skeiei?],a.苛刻的、严厉的
10735,scatter,['sk?t?],v.散开、驱散
10736,scavenge,['sk?vind?],v.清除(污物、垃圾等);以(腐肉、腐物等)为食
10737,scavenger,['sk?vind??],n.清道夫、食腐动物
10738,scenario,[si'nɑ:ri?u;si'neri??u],n.剧情说明书、剧本
10739,scene,[si:n],n.地点、现场;景色
10740,scenery,['si:n?ri],n.风景、景色;舞台布景
10741,scenic,['si:nik],a.风景如画的
10742,scent,[sent],n.气味;香味
10743,scepter,['sept?;'s?pt?],n.君主节杖;v.拥登王位、授与王权
10744,schedule,['sked?ul],n.时间表;计划表;vt.预定、安排
10745,schematic,[ski:'m?tik;ski'm?tik],a.纲要的、图解的
10746,schematize,['ski:m?taiz;'ski:m??taiz],v.扼要表示
10747,scheme,[ski:m],n.阴谋;系统或计划的图表;方案
10748,schism,['siz?m],n.组织分裂
10749,schistosomiasis,[??ist?s?u'mai?sis],n.[医]血吸虫病、裂体吸虫病
10750,schizophrenia,[?skits?'fri:nj?;?skits?'fri:ni?],n.[医]精神分裂症
10751,scholar,['sk?l?],n.学者
10752,scholarly,['sk?l?li],a.学者气质的、学术的
10753,scholarship,['sk?l??ip;'sk?l???ip],n.奖学金;学问、学识
10754,school,[sku:l],n.鱼群
10755,scintillate,['sintileit;'sintl?eit],v.闪烁;(谈吐)流露机智
10756,scion,['sai?n],n.嫩芽、子孙
10757,scission,['si??n],n.切断、分离、分裂
10758,scissor,['siz?],n.剪刀
10759,sclerosis,[?skli'r?usis],n.硬化(症)
10760,scoff,"[sk?:f,sk?f]",v.嘲笑、狼吞虎咽;n.嘲笑、笑柄
10761,scold,[sk?uld],vt.责骂、训斥
10762,scoop,[sku:p],n.小铲、勺子;v.(用勺子)取出、舀出
10763,scooter,['sku:t?],n.滑行车、踏板车
10764,scope,[sk?up],n.眼界、范围
10765,scorch,[sk?:t?],v.烤焦、烧焦
10766,scorching,['sk?:t?i?],a.酷热的
10767,score,[sk?:;sk?ur],n.乐谱;得分
10768,scorn,[sk?:n],n.轻蔑;v.轻蔑、瞧不起
10769,scorpion,['sk?:pi?n],n.蝎子
10770,scotch,[sk?t?],v.镇压、粉碎
10771,Scotch,[sk?t?],a.苏格兰的
10772,scour,[skau?],v.擦洗、擦亮;四处搜索
10773,scourge,[sk?:d?],n.鞭笞、磨难;v.鞭笞、磨难
10774,scout,[skaut],n.侦察;侦察员;vt.侦察
10775,scowl,[skaul],n.怒容;v.生气地皱眉、怒视
10776,scraggly,['skr?gli],a.参差不齐的、蓬乱的
10777,scramble,['skr?mbl;'skr?mb ?l],v.(用手和膝盖迅速)攀登;(为了得到某物而疯狂地)争夺
10778,scrap,[skr?p],n.打架;v.扔弃;互相殴打;a.废弃的
10779,scrape,[skreip],v.刮擦、擦掉
10780,scraping,['skreipi?],n.刮削下的碎屑
10781,scrappy,['skr?pi],a.好斗的、坚毅的;零碎拼凑成的
10782,scratch,[skr?t?],v.乱涂乱画;搔、抓、擦;n.划痕
10783,scrawl,[skr?:l],v.潦草地写、乱涂
10784,screed,[skri:d],n.冗长的演说、长篇大论的文章
10785,screen,[skri:n],v.筛选、系统地测试以决定是否合适;遮蔽;n.屏风;银幕
10786,screw,[skru:],n.螺丝钉、螺旋、吝啬鬼;v.旋紧、拧紧
10787,screwdriver,['skru:?draiv?],n.螺丝起子、改锥
10788,scribble,['skribl;'skrib?l],v.乱写、乱涂
10789,scrimp,[skrimp],v.节省或精打细算
10790,script,[skript],n.手稿;剧本、脚本
10791,scripture,['skript??],n.经文、圣典
10792,scroll,[skr?ul],n.卷轴、纸卷、画卷
10793,scrub,[skr?b],n.矮树丛、身体矮小的人;v.用力擦洗
10794,scruffy,['skr?fi],a.肮脏的、不洁的
10795,scrumptious,['skr?mp??s],a.(食物)很可口的
10796,scruple,['skru:pl;'skru:p ?l],n.顾忌、迟疑、顾忌
10797,scrupulosity,[?skru:pju'l?siti],n.拘泥;顾虑、多虑(a.scrupulous)
10798,scrupulous,['skru:pjul?s;'skru:pj?l?s],a.多顾虑的、审慎的;严格认真的、拘泥的
10799,scrupulously,['skru:pjul?sli;'skru:pj?l?sli],ad.小心翼翼地
10800,scrutable,['skru:t?bl;'skru:t?b?l],a.可以理解的
10801,scrutinize,['skru:tinaiz;'skru:tn ?aiz],v.(很挑剔地)详细检查、细读
10802,scrutiny,['skru:tini],n.周密的调查;仔细看;监视;选票复查
10803,scuba,['skju:b?],n.水中呼吸器
10804,scud,[sk?d],v.疾行、疾驶
10805,scuff,[sk?f],v.拖着脚走
10806,sculpt,[sk?lpt],v.雕刻;造型
10807,sculptor,['sk?lpt?],n.雕刻家
10808,sculptural,['sk?lpt??r?l],a.雕刻的、雕刻般的
10809,sculpture,['sk?lpt??],n.雕塑;雕刻品
10810,scurrilous,['sk?ril?s],a.恶言诽谤的(使用粗俗的、下流的、辱骂的语言的)
10811,scurry,['sk?:ri;'sk?:i],v.急跑、疾行;碎步疾跑
10812,scurvy,['sk?:vi],a.卑鄙下流的;n.坏血病
10813,scutter,['sk?t?],v.疾走
10814,scuttle,['sk?tl;'sk?t?l],n.舷窗、舱口盖
10815,scythe,[saie],n.大镰刀
10816,sea cucumber,,n.海参
10817,seabed,['si:bed;'si:?bed],n.海底、海床
10818,seafaring,['si:?f??ri?;'si:?feri?],a.航海的、跟航海有关的
10819,seagull,['si:g?l;'si:'g?l],n.海鸥
10820,seal,[si:l],n.封印、封蜡;v.密封
10821,seam,[si:m],n.缝、接缝
10822,seamen,['si:m?n],n.海员
10823,seamount,['si:?maunt],n.海底山
10824,seamy,['si:mi],a.肮脏的、恶劣的
10825,séance,['seiɑ:ns],n.[法]集会、会议;降神会
10826,seaport,['si:p?:t;'si:?p?urt],n.海港、港口
10827,sear,[si?],v.(以烈火)烧灼
10828,seascape,['si:?skeip],n.海景、海景画
10829,seashore,['si???:;'si???ur],n.海岸、海滨
10830,seasonal,['si:z?n?l],a.季节的、季节性的
10831,seasoned,['si:znd;'si:z?nd],a.有经验的、训练有素的
10832,seasoning,['si:z?ni?],n.调味品、佐料
10833,seaweed,['si:wi:d;'si:?wi:d],n.海草、海藻
10834,secede,[si'si:d],v.正式脱离或退出(组织)
10835,seclude,[si'klu:d],v.和别人隔离;使孤立
10836,seclusion,[si'klu:??n],n.独处、隐居
10837,secondary,['sek?nderi;'sek?n?deri],a.中级的;次要的、伴随的
10838,secrecy,['si:krisi;'si:kr ?si],n.秘密;保密
10839,secret,['si:krit],n.秘密
10840,secretary,['sekr?tri],n.书记;秘书;部长;干事
10841,secrete,[si'kri:t],v.隐藏、分泌
10842,secretin,[si'kri:tn],n.分泌素
10843,secretion,[si'kri:??n],n.分泌
10844,secretive,[si'kri:tiv],a.守口如瓶的;秘密的;促进分泌的
10845,sect,[sekt],n.(宗教等)派系
10846,section,['sek??n],n.部分、节
10847,sectional,['sek??n?l],a.部分的、部门的
10848,sector,['sekt?],n.扇形面;地区
10849,secular,['sekjul?;'sekj?l?],a.世俗的、尘世的
10850,secure,[si'kju?],a.安全的、稳固的;v.固定、使安全;获得
10851,securely,[si'kju?li],ad.安心地、安全地
10852,securities,[si'kju?ritis],n.证券
10853,security,[si'kju:riti],n.安全
10854,sedan,[si'd?n],n.轿子、轿车;单舱汽艇
10855,sedate,[si'deit],a.镇静的
10856,sedative,['sed?tiv],a.(药物)镇静的;n.镇静剂
10857,sedentary,['sednteri;'sed?n?teri],a.久坐的;土生的;固定不动的
10858,sediment,['sedim?nt;'sed?m?nt],n.沉淀物、渣
10859,sedimentary,[?sedi'ment?ri],a.沉积的、沉淀性的
10860,sedition,[si'di??n],n.煽动叛乱
10861,seditious,[si'di??s],a.煽动性的
10862,seduce,[si'dju:s],v.勾引;诱使
10863,seductive,[si'd?ktiv],a.诱人的、有魅力的
10864,sedulity,[si'dju:liti;si'dju:l?ti],n.勤奋、勤勉
10865,sedulous,['sed?ul?s;'sed??l?s],a.聚精会神的、勤勉的
10866,seedling,['si:dli?],n.幼苗
10867,seemingly,['si:mi?li],ad.表面上、似乎
10868,seemly,['si:mli],a.得体的、适宜的
10869,seep,[si:p],v.(液体等)渗漏
10870,seer,"['si:?;'si:r,si?]",n.预言家
10871,seethe,[si:e],v.沸腾、汹涌
10872,segment,['segm?nt],n.部分;线段
10873,segregate,['segrigeit;'segri?geit],vt.分离、隔离
10874,segregation,[?segri'gei??n],n.隔离
10875,seine,"[sein, si:n]",n.拉网、大捕鱼网
10876,seismic,['saizmik],a.地震的;震撼世界的
10877,seismograph,['saizm?grɑ:f],n.地震仪、测震仪
10878,seismologist,[saiz'm?l?d?ist],n.地震学者
